idx,name_roi,name_bone,main_angle_gst,inter_angle_gst,min_angle_gst,main_eigenvalues_gst,inter eigenvalues_gst,min eigenvalues_gst,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumEntropy,original_glcm_SumSquares,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength,deep_feature 1,deep_feature 18,deep_feature 27,deep_feature 33,deep_feature 35,deep_feature 43,deep_feature 54,deep_feature 57,deep_feature 66,deep_feature 67,deep_feature 82,deep_feature 91,deep_feature 94,deep_feature 100,deep_feature 103,deep_feature 117,deep_feature 122,deep_feature 141,deep_feature 146,deep_feature 153,deep_feature 173,deep_feature 177,deep_feature 178,deep_feature 188,deep_feature 195,deep_feature 201,deep_feature 202,deep_feature 203,deep_feature 206,deep_feature 210,deep_feature 212,deep_feature 216,deep_feature 223,deep_feature 228,deep_feature 232,deep_feature 236,deep_feature 253,deep_feature 259,deep_feature 271,deep_feature 280,deep_feature 285,deep_feature 288,deep_feature 324,deep_feature 329,deep_feature 335,deep_feature 340,deep_feature 349,deep_feature 357,deep_feature 363,deep_feature 364,deep_feature 367,deep_feature 374,deep_feature 375,deep_feature 385,deep_feature 388,deep_feature 403,deep_feature 404,deep_feature 417,deep_feature 420,deep_feature 428,deep_feature 432,deep_feature 435,deep_feature 439,deep_feature 452,deep_feature 454,deep_feature 460,deep_feature 467,deep_feature 475,deep_feature 489,deep_feature 500,deep_feature 506,deep_feature 511
148,Segmentation-grayscale-5_136-724_2,Segmentation-grayscale_136-724_2,89.23785386,72.29683471,17.72065018,6935.767578,5552.354004,1866.688721,257.2750671,1064.140869,2.93E+11,5.399230971,429.8114929,3.291828146,257.5690228,574.0267719,473.3942261,182.7813313,655.733323,1.017809361,2.93E+11,0.029801101,100479.4559,669.8843855,998041.5909,12532.66125,553.4064471,95.78188573,0.705151622,7.104140741,4.278309933,42.9296044,0.251660211,0.167109471,0.983274689,0.9171335,-0.106268173,0.787545586,0.170445501,23.56855196,0.001669738,10.24116315,0.713933253,0.006589599,6.318123013,162.2970832,18450.57536,0.028840487,162.0079807,729.0546554,1.225119125,824.8796967,0.005129457,0.003874193,5.763245508,568919.3829,0.888692477,0.937736436,0.084971642,0.954770311,707.8130944,0.003635739,7168.049828,0.023185492,162.679014,935.7834397,77.40932718,14493.3965,0.524600444,0.002857566,135484.7068,0.438233499,0.687943616,686.4725297,0.001733789,7.414062106,0.453326549,72.54326458,7.625044063,150591.2946,0.220813854,2.801782577,20323.84422,160.8707839,711.29583,9.660171881,3907.596043,0.054927833,0.00397181,0.390710215,363.3815432,0.001110949,46.45003156,1.53E-05,9563.810339,0.241496526,0.042770171,0.180370212,0.318154514,0.158637688,0.181793272,0.125034064,0.24021405,0.172409236,0.201377183,0.11334195,0.174421951,0.233955353,0.16950196,0.187034532,0.176609963,0.156676114,0.201682985,0.167102218,0.228561476,0.234969035,0.124295443,0.165457323,0.18928121,0.229923815,0.233323649,0.271660715,0.21795252,0.203892171,0.149452388,0.273842514,0.178842515,0.173653603,0.218742102,0.092355631,0.168955937,0.214697137,0.246646538,0.151425958,0.137666538,0.248622209,0.244606614,0.182704449,0.288400829,0.14641197,0.239768595,0.121441267,0.151619747,0.139648497,0.168558374,0.09115535,0.207812443,0.146911338,0.23705484,0.316807121,0.240399659,0.204704985,0.161654979,0.142705798,0.143350735,0.201363355,0.223354876,0.079942986,0.14248991,0.198357791,0.206676796,0.162569687,0.315587223,0.177069455,0.133337751,0.122996859,0.147986963,0.187327251,0.182003781
233,Segmentation-grayscale-6_136-724_2,Segmentation-grayscale_136-724_2,89.30684596,75.16030551,14.85661712,6638.51123,4955.381348,1697.660034,236.0771973,1026.820605,2.69E+11,5.363697495,417.1814423,3.468516343,253.3374018,544.6194481,442.6246033,178.4141978,628.3360485,1.073987367,2.69E+11,0.031001178,98195.84658,616.0620074,1040067.837,13150.85556,546.5464996,88.02548086,0.722801275,6.758095907,4.212095916,40.1651355,0.26109123,0.176336164,0.984581234,0.920770438,-0.113657058,0.803691768,0.179202695,22.39263675,0.00186509,10.13543904,0.733878791,0.00729112,6.288648913,158.6429951,19038.722,0.029892326,158.2176276,671.1945855,1.243541699,766.9916881,0.006144245,0.004551268,5.747619571,562066.3162,0.881804206,0.933518983,0.092486897,0.951736858,650.3058891,0.004252423,6963.830928,0.023639542,156.891926,874.1307776,175.927698,25481.05465,1.423052969,0.003293995,126499.5354,0.429417536,0.680854015,633.7149362,0.001965952,7.43309443,0.431952116,170.5681423,7.647059043,143150.693,0.209903609,3.074492882,21142.27658,157.1818945,653.7744196,10.51924022,3890.323782,0.070407749,0.004673609,0.372949038,322.4536211,0.001225666,47.44157971,1.55E-05,9337.312931,0.225275532,0.046478646,0.23069559,0.142092094,0.267676204,0.336605519,0.312734723,0.293159068,0.366490722,0.357761621,0.211856142,0.304571509,0.269964814,0.203599513,0.320596963,0.320756912,0.193475932,0.296362877,0.282153159,0.29272902,0.403599471,0.313834578,0.236826167,0.273197979,0.18521975,0.26227966,0.314413041,0.332304269,0.293270081,0.285852671,0.200448424,0.311950564,0.247530445,0.244455978,0.251008838,0.311271697,0.369517595,0.315934122,0.243184477,0.321231276,0.275771409,0.25078702,0.328734338,0.341782898,0.305206627,0.35811165,0.28067264,0.24491027,0.276436687,0.262334764,0.210025623,0.414816171,0.312717468,0.174411222,0.174760342,0.177855998,0.346828312,0.222008243,0.344491601,0.282666087,0.284212619,0.405326664,0.19293274,0.344566464,0.289793432,0.282465249,0.371472955,0.300659955,0.246860042,0.278377354,0.340160787,0.234406218,0.279759407,0.448868871
101,Segmentation-grayscale-7_136-724_2,Segmentation-grayscale_136-724_2,88.88866701,72.12625154,17.91060656,6953.006836,5582.416992,1852.357422,243.024707,1052.530713,2.83E+11,5.402143168,432.7230682,3.275308129,258.6424208,560.6834372,459.1808777,183.766645,644.5993273,1.014168489,2.83E+11,0.029766092,101142.376,646.0552803,1005736.337,12583.57062,557.6980237,95.77563106,0.70711364,7.097157801,4.277192042,43.01973743,0.252242464,0.167720529,0.983277635,0.917225055,-0.107469184,0.790746924,0.17066569,23.03417346,0.001680269,10.24062014,0.716928692,0.006707319,6.323056435,163.3684137,18406.2871,0.028785322,163.0884812,705.3663479,1.227365846,797.1185252,0.005719359,0.004304225,5.768373933,568233.5824,0.888041798,0.93726778,0.085983696,0.954475388,685.0192363,0.004036339,7114.579002,0.023046903,164.0875141,911.0174765,107.8288727,16839.99273,0.852050086,0.003168494,135472.9424,0.43884983,0.68844097,669.8548701,0.001918969,7.419760205,0.452650579,102.9482657,7.63637176,149982.3819,0.219920998,2.876625221,20299.96862,161.9021529,687.5459022,9.798984725,3739.790712,0.062256107,0.004415445,0.390279845,353.4319716,0.001227558,47.98773361,1.53E-05,9621.421494,0.242887869,0.043654777,0.184348613,0.325575203,0.146483392,0.190815389,0.139917821,0.229642302,0.188503072,0.219588384,0.114904396,0.230140612,0.214204192,0.177362457,0.175637081,0.185759202,0.172403708,0.210283563,0.170892686,0.231702134,0.211527005,0.15405041,0.171860501,0.160103738,0.237565219,0.234870985,0.235105217,0.207738176,0.215954289,0.139871031,0.236632571,0.170572415,0.186900392,0.207840815,0.135154441,0.206444606,0.210836619,0.263222098,0.193430796,0.150725529,0.240047842,0.245647505,0.216914043,0.276045084,0.174370468,0.258168846,0.130533963,0.171437085,0.123306148,0.165658459,0.117168859,0.230272099,0.15686664,0.265286475,0.31415239,0.253149092,0.209872738,0.16343905,0.146172523,0.115499176,0.18467848,0.227577597,0.101220593,0.142805859,0.197907165,0.182811797,0.196310252,0.36295101,0.177974403,0.138557032,0.166017056,0.136453643,0.17393814,0.207913324
612,Segmentation-grayscale-8_136-724_2,Segmentation-grayscale_136-724_2,85.98164352,73.52267391,16.98757266,5732.180176,5176.414063,1828.560913,234.2900146,1024.029858,2.59E+11,5.292226517,404.5366974,3.605720347,253.1193754,529.4777517,412.5887146,175.5599253,615.7166262,1.164493419,2.59E+11,0.034092143,98760.27424,590.5883468,1095082.276,14553.72195,553.3121004,84.42929855,0.73542684,6.498165285,4.167017045,40.33353001,0.272446528,0.188235055,0.985241247,0.923756645,-0.117099494,0.80995008,0.190372954,21.75699336,0.002327027,9.978575698,0.744888071,0.0089626,6.214882106,159.4353497,20563.05678,0.032474829,160.1628718,648.3822904,1.270258652,743.2000617,0.006529783,0.004725251,5.708580494,553261.3902,0.873178387,0.927827549,0.10430252,0.947893603,627.9108811,0.004394173,6511.659764,0.023336271,163.8908853,884.9071876,648.1070005,88892.60118,4.984941355,0.003327576,120688.8654,0.432520769,0.683407292,646.2754076,0.001971923,7.446798795,0.409153894,642.1335314,7.637527679,134015.3268,0.19650831,3.564959072,23250.26194,158.1169267,628.0963836,11.83911769,3892.717895,0.080312833,0.004856358,0.357110169,310.7515653,0.001191032,48.06895322,1.54E-05,8925.45832,0.214255307,0.050309288,0.214173883,0.232703939,0.2091811,0.240667999,0.204150781,0.31924656,0.456007004,0.140707687,0.248114049,0.180570528,0.261288434,0.203895599,0.198915407,0.22626999,0.164352432,0.24985154,0.149835944,0.232874513,0.359191954,0.275668353,0.201914296,0.236515179,0.338999718,0.196842492,0.278832614,0.158528417,0.271343321,0.268310308,0.259657532,0.148871899,0.202554151,0.2332865,0.140877426,0.159122765,0.22561267,0.220235318,0.242312923,0.134435833,0.146252617,0.253808439,0.21885398,0.441073149,0.143790737,0.157214299,0.290582925,0.244677424,0.377434015,0.157328621,0.136864036,0.185555801,0.209941864,0.214665294,0.240779415,0.223117337,0.207503572,0.202615544,0.147990927,0.257593602,0.312593609,0.336266965,0.273482263,0.275258571,0.225134745,0.164264992,0.341861308,0.231709972,0.195412427,0.184258491,0.11331109,0.252422661,0.217564806,0.248431489
514,Segmentation-grayscale-9_136-724_2,Segmentation-grayscale_136-724_2,89.81095515,72.23156947,17.76950408,6464.237305,5240.285156,1797.686035,242.4237701,1030.997974,2.69E+11,5.334063387,410.2942657,3.532264944,252.305505,544.7887605,437.2982483,176.3374387,628.1866664,1.113299656,2.69E+11,0.032170678,97823.69429,614.0606806,1043672.068,13515.04522,542.5462579,89.40677802,0.717282787,6.77834695,4.219260007,41.31097008,0.262886758,0.178625916,0.984364021,0.920668646,-0.111558996,0.797866194,0.181286565,22.37799296,0.002008341,10.08827861,0.728756492,0.007881177,6.257316478,157.988259,19641.23951,0.030876337,158.1576965,672.5444187,1.249966519,766.0102755,0.005951282,0.004381102,5.726277907,560287.7196,0.880187296,0.932272054,0.095714987,0.951015446,652.1043757,0.004089771,6892.125636,0.02350248,160.0545638,891.952897,789.131396,107198.7283,6.089572282,0.00315344,127644.0483,0.435272338,0.68557152,653.3748275,0.001898893,7.415440055,0.429997522,783.7230048,7.626326594,141388.0789,0.207319066,3.269759679,21939.85549,156.6102021,653.4997295,10.89247533,3838.174761,0.069797511,0.004500144,0.372874318,328.9088087,0.001176573,47.5479723,1.52E-05,9263.581761,0.222359725,0.046872807,0.019877402,0.442290127,0.028865514,0.120434664,0.011221981,0.171427786,0.069753826,0.07672333,0.026841668,0.078852266,0.178204313,0.13944988,0.143909499,0.029465092,0.126252115,0.113465324,0.019266019,0.17288886,0.095910981,0.030565083,0.036862351,0.088714354,0.214728042,0.138657704,0.158852786,0.113069162,0.166876704,0.027304096,0.378739148,0.03033299,0.096778974,0.119382009,0.046738882,0.060762413,0.155834511,0.148943171,0.030329855,0.013744317,0.159244552,0.151157737,0.11328993,0.292036116,0.038255062,0.072910257,0.061661109,0.067952082,0.082094684,0.117929898,0.049534101,0.085126482,0.088387266,0.187910438,0.327276617,0.275856525,0.147945106,0.042489357,0.049976632,0.159441605,0.180884197,0.158351108,0.027662182,0.026544509,0.104026638,0.140074953,0.159964532,0.183731213,0.157241896,0.070909962,0.01859539,0.006143025,0.017958619,0.055504348
663,Segmentation-grayscale-1_137-741,Segmentation-grayscale_137-741,88.37281463,88.23619722,2.400043384,4948.288574,4775.92041,1807.034302,227.3658173,988.3523438,2.31E+11,5.152445959,344.9406738,4.123002099,239.2906631,495.9952941,375.6850281,156.8372937,582.1188939,1.358519037,2.31E+11,0.039579377,92851.07484,528.7463111,1071110.169,15277.75569,522.2102773,78.28938078,0.739481579,6.050991475,4.070592084,40.07519735,0.291154761,0.207634453,0.986387465,0.928886159,-0.120499201,0.811311338,0.20812491,20.439282,0.003107189,9.70397791,0.75308307,0.011195973,6.069733148,150.1249145,23381.3633,0.037291646,152.2412336,584.635154,1.31796454,679.8142694,0.007410003,0.005184865,5.620006136,538773.9119,0.85850225,0.918321673,0.124974209,0.941171045,564.8973816,0.004789697,5878.918064,0.023564026,170.2546154,861.2167808,4081.072453,551784.0256,30.69796955,0.003606346,104498.8803,0.418855012,0.672375014,627.4883119,0.002082712,7.512033205,0.365825834,4073.600205,7.609476105,120590.9355,0.176823961,4.13625738,26992.46216,148.6312057,562.3067686,13.89336244,3873.827736,0.09841369,0.005324598,0.322519908,270.8379467,0.00117451,48.65658802,1.52E-05,8484.947243,0.186620723,0.056458969,0.14231503,0.266215533,0.149454758,0.252388746,0.16567041,0.299945235,0.348521769,0.138701499,0.156057671,0.19076401,0.248069882,0.199750245,0.206942424,0.1892315,0.15017736,0.22989203,0.144191921,0.224602297,0.229953364,0.210353389,0.188086003,0.195059299,0.268178999,0.169041082,0.216829106,0.137270123,0.156299621,0.129545242,0.262718827,0.147685602,0.114176981,0.294215381,0.1414987,0.247618929,0.233480752,0.282923728,0.181317151,0.152776167,0.197665378,0.24415724,0.268757701,0.312950879,0.180445418,0.167014614,0.226650462,0.214746833,0.2652179,0.200515583,0.155420393,0.195400774,0.141982824,0.23378925,0.232709348,0.236994073,0.244572103,0.155657843,0.229108527,0.200352415,0.234870061,0.18007718,0.241031632,0.18403019,0.219227061,0.136287034,0.192698836,0.227859467,0.17336446,0.159055516,0.16688931,0.163536385,0.154424563,0.181341767
161,Segmentation-grayscale-10_137-741,Segmentation-grayscale_137-741,88.24934693,88.04718376,2.62308699,4842.98877,4705.791992,1757.885742,226.7891937,977.5709229,2.26E+11,5.119907395,328.7349701,4.341384328,236.0955308,489.4259541,369.308197,151.8656099,575.7316559,1.422370559,2.26E+11,0.041084744,91929.17508,517.9869091,1096192.542,15707.58291,517.5861001,77.27986571,0.740423657,5.964777522,4.049367116,40.13992824,0.294831647,0.211400184,0.986584783,0.929894038,-0.121557132,0.812171944,0.211787695,20.1967259,0.003309279,9.641307317,0.756578011,0.011805066,6.03560572,148.7164915,24183.02352,0.038637907,151.2831226,573.0672202,1.325651021,667.1622957,0.007574354,0.005295028,5.597713756,536131.7329,0.855749424,0.916626728,0.127709051,0.939896066,553.6495405,0.004889545,5706.052254,0.023391116,174.8975415,863.352782,2096.78512,288791.425,15.57132648,0.003732397,102047.5427,0.418328787,0.672085209,633.0255727,0.00214959,7.538489517,0.357693667,2088.969247,7.595506543,118312.668,0.17348331,4.221904706,28019.09667,147.1717572,550.2584698,14.25626005,3846.759995,0.100697237,0.005429813,0.316728869,266.4271343,0.001189429,48.88097957,1.51E-05,8360.31539,0.181702796,0.057901945,0.153573498,0.273215026,0.17152603,0.24588041,0.177485362,0.312645763,0.34621805,0.13893348,0.14810136,0.2171368,0.250041723,0.186718851,0.179810554,0.20272316,0.174428672,0.227470189,0.161271825,0.208513066,0.224862263,0.18093729,0.195356682,0.192070112,0.262281001,0.172775909,0.207718715,0.166219622,0.168366462,0.141237333,0.312945902,0.161647961,0.146842375,0.2712681,0.146854132,0.251268059,0.196133733,0.266354531,0.176187396,0.148744494,0.203220025,0.221417829,0.249215543,0.2898871,0.164585173,0.176229298,0.225095928,0.177016318,0.242901057,0.177217036,0.160983816,0.206051007,0.14047569,0.237303868,0.222131893,0.236798152,0.259768456,0.169556215,0.194061562,0.253969938,0.224600226,0.207506314,0.241453186,0.167012945,0.203389481,0.148836106,0.218950659,0.216103926,0.165629283,0.1669669,0.161979139,0.173536107,0.147141486,0.212775722
618,Segmentation-grayscale-3_137-741,Segmentation-grayscale_137-741,88.89118074,87.27606616,2.941245966,4819.513184,4273.193848,1714.879761,215.2742584,977.3654907,2.23E+11,5.13327246,336.252594,4.330732764,240.2206504,481.5303581,358.1690979,154.6878626,571.7739699,1.424273442,2.23E+11,0.040806727,95053.98681,512.2512297,1232440.143,17185.52163,541.4395587,73.66069688,0.760754018,5.844471656,4.023137896,38.01336987,0.297276018,0.213765039,0.987159426,0.931062396,-0.127181648,0.82452589,0.213874498,19.88226552,0.003334608,9.637370975,0.771186328,0.011779417,6.054747567,153.7750639,23969.0558,0.038342799,156.0281986,565.1782084,1.331587789,660.4389518,0.0083099,0.005759755,5.615827902,534281.555,0.853846996,0.915449731,0.130313757,0.939031734,545.4587206,0.005309718,5628.642199,0.02337709,174.8510091,845.5275443,2028.177173,267084.9967,15.93537663,0.004014716,99743.56884,0.414258767,0.668679992,613.143264,0.002301132,7.552854907,0.353052789,2020.15447,7.623794063,117109.1822,0.171718624,4.311680152,27829.49391,152.1700482,542.6669917,14.54084779,3878.358157,0.113000091,0.00591376,0.312403166,256.6505768,0.001266671,50.1338877,1.54E-05,8274.136946,0.184194673,0.060121432,0.167867601,0.257913321,0.164422393,0.27500084,0.172579363,0.312406927,0.322595179,0.183784992,0.164909869,0.23307468,0.242321864,0.185735509,0.19165796,0.160613045,0.141525462,0.2847884,0.155759424,0.273153782,0.355955809,0.212135017,0.16657339,0.241020381,0.262885302,0.185675353,0.257360548,0.20019716,0.230246365,0.192717806,0.189579234,0.22016938,0.185944632,0.2580024,0.217815772,0.255564302,0.236342505,0.270878106,0.178901076,0.172718525,0.134047419,0.227490425,0.267616987,0.307360828,0.190033704,0.222709209,0.188983038,0.169696689,0.247194424,0.204033941,0.178698286,0.223024428,0.202244744,0.207783088,0.222235993,0.24073042,0.273483068,0.154589176,0.260089844,0.244944438,0.257106811,0.290247232,0.200052053,0.179132283,0.216336563,0.182990715,0.184136704,0.249970153,0.188079238,0.221335322,0.207070842,0.156243205,0.176482901,0.251159668
619,Segmentation-grayscale-4_137-741,Segmentation-grayscale_137-741,88.62476539,87.81057492,2.585810076,5190.536133,4952.730957,1875.403564,222.4178864,1008.636328,2.38E+11,5.201035191,358.6837463,4.100101755,247.5049333,500.4820203,376.2471924,162.7781231,591.2716701,1.351226299,2.38E+11,0.03820649,99119.93515,545.0940482,1233173.303,16941.89398,558.9638119,81.92232074,0.744588391,6.210915789,4.106324264,41.65675804,0.286111975,0.202470893,0.985788856,0.927202695,-0.120647827,0.813918979,0.203469141,20.6356889,0.002907751,9.796092757,0.755810306,0.010572911,6.120944153,160.2215332,22679.43983,0.036073585,162.2191986,601.9993226,1.304812754,695.8076232,0.007581673,0.005371828,5.65639517,542702.3653,0.862439733,0.920896968,0.119003406,0.942961145,582.3371046,0.004975238,5884.520645,0.02296972,179.654572,878.3239014,1629.421104,216683.5119,12.60655491,0.003789906,108168.4802,0.422226352,0.675129796,642.3732591,0.002193562,7.535860484,0.37564866,1622.33453,7.628615266,123770.3466,0.181485971,3.93914971,26056.17662,158.6574932,579.703151,13.28243519,3814.500335,0.097251718,0.005511574,0.330553577,283.6965372,0.00125635,50.29332863,1.53E-05,8578.207414,0.203683457,0.055475758,0.160190836,0.243542776,0.153959304,0.287587702,0.145895571,0.326900899,0.397065222,0.174521938,0.156915799,0.228333384,0.228236556,0.195944801,0.206173629,0.180289388,0.15391548,0.263899207,0.207176268,0.236880079,0.334464192,0.263200372,0.187801778,0.269876212,0.249931172,0.217962638,0.223463327,0.155236155,0.227597684,0.148513049,0.1887189,0.162316859,0.185653716,0.307948142,0.192559436,0.288994938,0.262164056,0.34916684,0.184676349,0.224678531,0.139053568,0.249811903,0.347558022,0.305691123,0.204351932,0.220579833,0.239833623,0.235722885,0.257142395,0.240625754,0.183773071,0.21509321,0.233546048,0.209742174,0.221020222,0.210633695,0.286124587,0.135835901,0.296800405,0.281635582,0.200460121,0.272303045,0.20022276,0.174694136,0.240817845,0.176450625,0.201037988,0.27032581,0.201874644,0.230636343,0.232624307,0.184613451,0.131510004,0.272149682
258,Segmentation-grayscale-5_137-741,Segmentation-grayscale_137-741,88.36122989,87.28733975,3.169841581,5200.121582,4729.769043,1617.741943,223.1326141,976.2593628,2.29E+11,5.172110072,352.0276184,4.093639276,238.6139741,494.266995,377.3607788,158.0190871,579.7711773,1.332794809,2.29E+11,0.038475945,91834.75565,520.6173946,1052921.48,14858.21295,513.6350357,78.4000608,0.735396932,6.083703467,4.075573953,39.68452226,0.289316726,0.205669222,0.986344674,0.928477209,-0.119818499,0.808505626,0.206475287,20.29301972,0.002986428,9.729088822,0.747752854,0.010958693,6.08477705,148.0087741,22801.09898,0.03632546,150.2378568,579.7315741,1.313529547,672.8514954,0.007587943,0.005301336,5.632193048,540488.2945,0.860247764,0.91939005,0.123338926,0.941962544,560.3608945,0.004896905,6018.499513,0.023812065,164.2666937,848.6321662,3603.854983,472863.824,28.04698139,0.003624028,106721.3057,0.422240577,0.675198401,619.7561168,0.00209481,7.483206521,0.370610411,3596.574423,7.61465446,122011.3428,0.178906722,4.101098317,26239.9403,147.0263564,557.9306786,13.68543937,3785.271477,0.101176863,0.005452268,0.326903552,270.5350752,0.00119959,48.71877617,1.53E-05,8604.218958,0.186936563,0.055798156,0.16907756,0.267767876,0.204332486,0.29346326,0.195361987,0.365908355,0.423710674,0.17581059,0.212856084,0.266873807,0.246997952,0.189354777,0.214951992,0.184261858,0.154745638,0.273907423,0.181238264,0.22169216,0.340612024,0.27280736,0.230591282,0.294951886,0.233002722,0.253551751,0.202892244,0.167894006,0.187726289,0.162111178,0.168788895,0.172720805,0.202730581,0.285301983,0.198459461,0.323052019,0.223352522,0.317469478,0.234416306,0.24486798,0.172352791,0.264407426,0.34814918,0.303112745,0.213082492,0.19338201,0.257431716,0.224810183,0.217374057,0.220029384,0.181308448,0.189610347,0.214620531,0.173700124,0.25457415,0.193241045,0.223196432,0.155507445,0.299937636,0.245120391,0.244556174,0.244036645,0.229507834,0.202486351,0.232667163,0.18349129,0.220515177,0.246256053,0.198893577,0.216236383,0.197399065,0.20654802,0.17833145,0.262246966
134,Segmentation-grayscale-6_137-741,Segmentation-grayscale_137-741,88.39235121,88.08647779,2.499593461,4952.646973,4772.742188,1819.122803,229.1459015,993.2920532,2.34E+11,5.160389722,347.5516357,4.074394021,240.1567927,499.3995087,378.9969788,158.0385079,585.3406031,1.344522574,2.34E+11,0.039238029,93223.75245,534.7826975,1070100.822,15241.9924,524.7998998,78.28338171,0.740619491,6.059708849,4.072810706,39.96147334,0.290553904,0.207004718,0.98638314,0.928771895,-0.120859559,0.812465085,0.207672526,20.57065846,0.003065184,9.716102005,0.753981323,0.011193828,6.077857981,150.7708204,23200.82407,0.036990363,152.7679639,590.8130353,1.315962776,686.8991586,0.007279389,0.005098477,5.625790244,539305.0989,0.859049607,0.918682724,0.124089641,0.941428875,570.8647509,0.004710183,5902.978283,0.02355679,169.8462281,866.6593731,2929.034902,389184.9484,22.51483967,0.003538175,105015.5631,0.419081601,0.672607161,630.9607056,0.002041854,7.512699559,0.367435845,2921.627994,7.614747093,121141.5987,0.177631405,4.132941966,26759.66907,149.2542783,568.493178,13.83148993,3916.602855,0.096754966,0.005237123,0.323858841,273.6125735,0.001157015,48.23329124,1.53E-05,8469.262551,0.187454093,0.056190609,0.1483749,0.255148679,0.150911123,0.253887951,0.158509031,0.299993724,0.360064507,0.147327483,0.164976537,0.192703187,0.253928512,0.200310141,0.208668426,0.183534324,0.151123166,0.231796533,0.150429606,0.226971999,0.237008512,0.220604137,0.204367951,0.206863478,0.268088192,0.174594238,0.224386096,0.135434404,0.152099237,0.127979115,0.264680088,0.143743798,0.118068799,0.30685544,0.147295684,0.240052089,0.236829266,0.286849082,0.18388617,0.15827246,0.181274667,0.246356383,0.271034271,0.318682879,0.182402104,0.153956056,0.234227464,0.215461522,0.271028101,0.203559205,0.159637511,0.186140463,0.142877251,0.226791248,0.232483864,0.232427537,0.246282578,0.150345623,0.243237078,0.202418536,0.233489886,0.185607374,0.237597436,0.181931987,0.221741468,0.136273593,0.197173715,0.232873499,0.173705459,0.157399774,0.168621406,0.166044518,0.155262783,0.177408755
